QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
"<Method>org.junit.jupiter.api.AssertNotNull.static assertNotNull( Object, Supplier ): void","static assertNotNull( Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,0
<Method>org.junit.jupiter.api.AssertNotNull.private static failNull( String ): void,static failNull( String ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
org.junit.jupiter.api.AssertNotSame,AssertNotSame,low,low,low,low,1,13,5,1,0,5,10,9,0,0,0,4,0,0,0.312,0,0,0,,,,10,,,,,,5,,,,,,
"<Method>org.junit.jupiter.api.AssertNotSame.static assertNotSame( Object, Object ): void","static assertNotSame( Object, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertNotSame.static assertNotSame( Object, Object, String ): void","static assertNotSame( Object, Object, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.AssertNotSame.static assertNotSame( Object, Object, Supplier ): void","static assertNotSame( Object, Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,0
"<Method>org.junit.jupiter.api.AssertNotSame.private static failSame( Object, String ): void","static failSame( Object, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
org.junit.jupiter.api.AssertNull,AssertNull,low,low,low,low,1,12,5,1,0,5,10,9,0,0,0,4,0,0,0.312,0,0,0,,,,10,,,,,,5,,,,,,
<Method>org.junit.jupiter.api.AssertNull.static assertNull( Object ): void,static assertNull( Object ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertNull.static assertNull( Object, String ): void","static assertNull( Object, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertNull.static assertNull( Object, Supplier ): void","static assertNull( Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,0
"<Method>org.junit.jupiter.api.AssertNull.private static failNotNull( Object, String ): void","static failNotNull( Object, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
org.junit.jupiter.api.AssertSame,AssertSame,low,low,low,low,1,27,5,1,0,5,10,9,0,0,0,4,0,0,0.312,0,0,0,,,,10,,,,,,5,,,,,,
"<Method>org.junit.jupiter.api.AssertSame.static assertSame( Object, Object ): void","static assertSame( Object, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertSame.static assertSame( Object, Object, String ): void","static assertSame( Object, Object, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.AssertSame.static assertSame( Object, Object, Supplier ): void","static assertSame( Object, Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,0
"<Method>org.junit.jupiter.api.AssertSame.private static failNotSame( Object, Object, String ): void","static failNotSame( Object, Object, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,0
org.junit.jupiter.api.AssertThrows,AssertThrows,low,low,low,low,2,24,6,1,0,3,13,12,0,0,0,1,0,0,0,0,0,0,,,,13,,,,,,3,,,,,,
"<Method>org.junit.jupiter.api.AssertThrows.static assertThrows( Class, Executable ): T","static assertThrows( Class, Executable ): T",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,12,2,6,0
org.junit.jupiter.api.AssertTimeout,AssertTimeout,low,low,low,low,4,29,14,1,0,13,45,44,0,0,0,6,0,0,0.267,0,0,0,,,,45,,,,,,13,,,,,,
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeout( Duration, Executable ): void","static assertTimeout( Duration, Executable ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeout( Duration, Executable, String ): void","static assertTimeout( Duration, Executable, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeout( Duration, Executable, Supplier ): void","static assertTimeout( Duration, Executable, Supplier ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,11,3,8,0
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeoutPreemptively( Duration, Executable ): void","static assertTimeoutPreemptively( Duration, Executable ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeoutPreemptively( Duration, Executable, String ): void","static assertTimeoutPreemptively( Duration, Executable, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.AssertTimeout.static assertTimeoutPreemptively( Duration, Executable, Supplier ): void","static assertTimeoutPreemptively( Duration, Executable, Supplier ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,25,3,10,0
org.junit.jupiter.api.AssertTrue,AssertTrue,low,low,low,low,1,10,3,1,0,7,14,13,0,0,0,6,0,0,0.467,0,0,0,,,,14,,,,,,7,,,,,,
<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( BooleanSupplier ): void,static assertTrue( BooleanSupplier ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( BooleanSupplier, String ): void","static assertTrue( BooleanSupplier, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( BooleanSupplier, Supplier ): void","static assertTrue( BooleanSupplier, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,2,0
<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( boolean ): void,static assertTrue( boolean ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( boolean, String ): void","static assertTrue( boolean, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.AssertTrue.static assertTrue( boolean, Supplier ): void","static assertTrue( boolean, Supplier ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
org.junit.jupiter.api.AssertionUtils,AssertionUtils,low-medium,low,low-medium,medium-high,1,49,39,1,0,39,66,65,0,0,1,21,0,0,0.739,0,0,0,,,,66,,,,,,39,,,,,,
<Method>org.junit.jupiter.api.AssertionUtils.private AssertionUtils( ): void,AssertionUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.jupiter.api.AssertionUtils.static assertValidDelta( double ): void,static assertValidDelta( double ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,0
<Method>org.junit.jupiter.api.AssertionUtils.static assertValidDelta( float ): void,static assertValidDelta( float ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,0
<Method>org.junit.jupiter.api.AssertionUtils.static buildPrefix( String ): String,static buildPrefix( String ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertionUtils.static doublesAreEqual( double, double ): boolean","static doublesAreEqual( double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
"<Method>org.junit.jupiter.api.AssertionUtils.static doublesAreEqual( double, double, double ): boolean","static doublesAreEqual( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,0
<Method>org.junit.jupiter.api.AssertionUtils.static fail( String ): void,static fail( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertionUtils.static fail( String, Object, Object ): void","static fail( String, Object, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,0
<Method>org.junit.jupiter.api.AssertionUtils.static fail( Supplier ): void,static fail( Supplier ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.junit.jupiter.api.AssertionUtils.private static failIllegalDelta( String ): void,static failIllegalDelta( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertionUtils.static floatsAreEqual( float, float ): boolean","static floatsAreEqual( float, float ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
"<Method>org.junit.jupiter.api.AssertionUtils.static floatsAreEqual( float, float, float ): boolean","static floatsAreEqual( float, float, float ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,0
"<Method>org.junit.jupiter.api.AssertionUtils.static format( Object, Object, String ): String","static format( Object, Object, String ): String",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,0
"<Method>org.junit.jupiter.api.AssertionUtils.private static formatClassAndValue( Object, String ): String","static formatClassAndValue( Object, String ): String",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,0
<Method>org.junit.jupiter.api.AssertionUtils.static formatIndexes( Deque ): String,static formatIndexes( Deque ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,5,0
"<Method>org.junit.jupiter.api.AssertionUtils.static formatValues( Object, Object ): String","static formatValues( Object, Object ): String",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,2,7,0
<Method>org.junit.jupiter.api.AssertionUtils.static getCanonicalName( Class ): String,static getCanonicalName( Class ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,1,3,0
<Method>org.junit.jupiter.api.AssertionUtils.private static getClassName( Object ): String,static getClassName( Object ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,3,0
<Method>org.junit.jupiter.api.AssertionUtils.static nullSafeGet( Supplier ): String,static nullSafeGet( Supplier ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,0
"<Method>org.junit.jupiter.api.AssertionUtils.static objectsAreEqual( Object, Object ): boolean","static objectsAreEqual( Object, Object ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,1,0
<Method>org.junit.jupiter.api.AssertionUtils.private static toHash( Object ): String,static toHash( Object ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,0
<Method>org.junit.jupiter.api.AssertionUtils.private static toString( Object ): String,static toString( Object ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,0
org.junit.jupiter.api.Assertions,Assertions,very-high,medium-high,low-medium,high,15,321,106,1,0,107,223,221,0,0,1,106,0,0,0.85,0,0,0,,,,223,,,,,,107,,,,,,
<Method>org.junit.jupiter.api.Assertions.private Assertions( ): void,Assertions( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.jupiter.api.Assertions.public static assertAll( Executable ): void,static assertAll( Executable ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.jupiter.api.Assertions.public static assertAll( Stream ): void,static assertAll( Stream ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertAll( String, Executable ): void","static assertAll( String, Executable ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertAll( String, Stream ): void","static assertAll( String, Stream ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( Object, Object ): void","static assertArrayEquals( Object, Object ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( Object, Object, String ): void","static assertArrayEquals( Object, Object, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( Object, Object, Supplier ): void","static assertArrayEquals( Object, Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( boolean, boolean ): void","static assertArrayEquals( boolean, boolean ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( boolean, boolean, String ): void","static assertArrayEquals( boolean, boolean, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( boolean, boolean, Supplier ): void","static assertArrayEquals( boolean, boolean, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( byte, byte ): void","static assertArrayEquals( byte, byte ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( byte, byte, String ): void","static assertArrayEquals( byte, byte, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( byte, byte, Supplier ): void","static assertArrayEquals( byte, byte, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( char, char ): void","static assertArrayEquals( char, char ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( char, char, String ): void","static assertArrayEquals( char, char, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( char, char, Supplier ): void","static assertArrayEquals( char, char, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double ): void","static assertArrayEquals( double, double ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, String ): void","static assertArrayEquals( double, double, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, Supplier ): void","static assertArrayEquals( double, double, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, double ): void","static assertArrayEquals( double, double, double ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, double, String ): void","static assertArrayEquals( double, double, double, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( double, double, double, Supplier ): void","static assertArrayEquals( double, double, double, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float ): void","static assertArrayEquals( float, float ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, String ): void","static assertArrayEquals( float, float, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, Supplier ): void","static assertArrayEquals( float, float, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, float ): void","static assertArrayEquals( float, float, float ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, float, String ): void","static assertArrayEquals( float, float, float, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( float, float, float, Supplier ): void","static assertArrayEquals( float, float, float, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( int, int ): void","static assertArrayEquals( int, int ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( int, int, String ): void","static assertArrayEquals( int, int, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( int, int, Supplier ): void","static assertArrayEquals( int, int, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( long, long ): void","static assertArrayEquals( long, long ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( long, long, String ): void","static assertArrayEquals( long, long, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( long, long, Supplier ): void","static assertArrayEquals( long, long, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( short, short ): void","static assertArrayEquals( short, short ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( short, short, String ): void","static assertArrayEquals( short, short, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertArrayEquals( short, short, Supplier ): void","static assertArrayEquals( short, short, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( Object, Object ): void","static assertEquals( Object, Object ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( Object, Object, String ): void","static assertEquals( Object, Object, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( Object, Object, Supplier ): void","static assertEquals( Object, Object, Supplier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( byte, byte ): void","static assertEquals( byte, byte ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.jupiter.api.Assertions.public static assertEquals( byte, byte, String ): void","static assertEquals( byte, byte, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
